CNCC[C@@H]1C[NH2+][C@@H]2[C@H]1C[C@@H](CC2)O,1
CNCC[C@H]1C[NH2+][C@H]2[C@@H]1C[C@H](CC2)O,1
CNCC[C@H]1C[NH2+][C@@H]2[C@H]1C[C@@H](CC2)O,1
CNCC[C@@H]1C[NH2+][C@H]2[C@@H]1C[C@H](CC2)O,1
CNCC[C@H]1C[NH2+][C@@H]2[C@H]1C[C@@H](CC2)O,1
CCCCNC(=O)Oc1ccccc1,1
CCCCNC(=O)Oc1ccccc1,1
CCCCNC(=O)Oc1ccccc1,1
CCCCNC(=O)Oc1ccccc1,1
CCCCNC(=O)Oc1ccccc1,1
C[C@H](C[C@H]1C[NH2+][C@@H]2[C@H]1C[C@@H](CC2)O)N,1
C[C@H](C[C@@H]1C[NH2+][C@H]2[C@@H]1C[C@H](CC2)O)N,1
C[C@H](C[C@@H]1C[NH2+][C@H]2[C@@H]1C[C@H](CC2)O)N,1
C[C@H](C[C@H]1C[NH2+][C@@H]2[C@H]1C[C@@H](CC2)O)N,1
C[C@H](C[C@@H]1C[NH2+][C@H]2[C@@H]1C[C@H](CC2)O)N,1
C[C@H]1[C@H]([C@H]2C[C@H](CC[C@H]2[NH2+]1)O)CCN,1
C[C@@H]1[C@@H]([C@@H]2C[C@@H](CC[C@@H]2[NH2+]1)O)CCN,1
C[C@@H]1[C@@H]([C@@H]2C[C@@H](CC[C@@H]2[NH2+]1)O)CCN,1
C[C@@H]1[C@@H]([C@@H]2C[C@@H](CC[C@@H]2[NH2+]1)O)CCN,1
C[C@H]1[C@H]([C@H]2C[C@H](CC[C@H]2[NH2+]1)O)CCN,1
CCN(CC)CCNC(=O)c1ccc(cc1)N,1
CCN(CC)CCNC(=O)c1ccc(cc1)N,1
CCN(CC)CCNC(=O)c1ccc(cc1)N,1
CCN(CC)CCNC(=O)c1ccc(cc1)N,1
CCN(CC)CCNC(=O)c1ccc(cc1)N,1
CCC1=C[C@@H]2Cc3c(c(c4ccc(cc4n3)Cl)N)[C@@H](C2)C1,1
CCC1=C[C@@H]2Cc3c(c(c4ccc(cc4n3)Cl)N)[C@@H](C2)C1,1
CCC1=C[C@@H]2Cc3c(c(c4ccc(cc4n3)Cl)N)[C@@H](C2)C1,1
CCC1=C[C@@H]2Cc3c(c(c4ccc(cc4n3)Cl)N)[C@@H](C2)C1,1
CCC1=C[C@@H]2Cc3c(c(c4ccc(cc4n3)Cl)N)[C@@H](C2)C1,1
c1ccc2c(c1)c(c1c(CCCC1)n2)N,1
c1ccc2c(c1)c(c1c(CCCC1)n2)N,1
c1ccc2c(c1)c(c1c(CCCC1)n2)N,1
c1ccc2c(c1)c(c1c(CCCC1)n2)N,1
c1ccc2c(c1)c(c1c(CCCC1)n2)N,1
CCCCNC(=O)Oc1ccc(cc1)OC,1
CCCCNC(=O)Oc1ccc(cc1)OC,1
CCCCNC(=O)Oc1ccc(cc1)OC,1
CCCCNC(=O)Oc1ccc(cc1)OC,1
CCCCNC(=O)Oc1ccc(cc1)OC,1
C[C@@]12CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C,1
C[C@@]12CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C,1
C[C@@]12CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C,1
C[C@@]12CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C,1
C[C@@]12CCN([C@@H]1N(c1c2cc(cc1)OC(=O)NC)C)C,1
CCCCNC(=O)Oc1cccc(c1)OC,1
CCCCNC(=O)Oc1cccc(c1)OC,1
CCCCNC(=O)Oc1cccc(c1)OC,1
CCCCNC(=O)Oc1cccc(c1)OC,1
CCCCNC(=O)Oc1cccc(c1)OC,1
CCCCNC(=O)Oc1ccc(cc1)Cl,1
CCCCNC(=O)Oc1ccc(cc1)Cl,1
CCCCNC(=O)Oc1ccc(cc1)Cl,1
CCCCNC(=O)Oc1ccc(cc1)Cl,1
CCCCNC(=O)Oc1ccc(cc1)Cl,1
COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1,1
COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1,1
COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1,1
COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1,1
COc1cc2c(cc1OC)C(=O)[C@@H](C2)CC1CCN(CC1)Cc1ccccc1,1
CCCCNC(=O)Oc1cccc(c1)Cl,1
CCCCNC(=O)Oc1cccc(c1)Cl,1
CCCCNC(=O)Oc1cccc(c1)Cl,1
CCCCNC(=O)Oc1cccc(c1)Cl,1
CCCCNC(=O)Oc1cccc(c1)Cl,1
CCCCNC(=O)Oc1ccc(cc1)C(F)(F)F,1
CCCCNC(=O)Oc1ccc(cc1)C(F)(F)F,1
CCCCNC(=O)Oc1ccc(cc1)C(F)(F)F,1
CCCCNC(=O)Oc1ccc(cc1)C(F)(F)F,1
CCCCNC(=O)Oc1ccc(cc1)C(F)(F)F,1
CCCCNC(=O)Oc1cccc(c1)C(F)(F)F,1
CCCCNC(=O)Oc1cccc(c1)C(F)(F)F,1
CCCCNC(=O)Oc1cccc(c1)C(F)(F)F,1
CCCCNC(=O)Oc1cccc(c1)C(F)(F)F,1
CCCCNC(=O)Oc1cccc(c1)C(F)(F)F,1
Cc1c2c(ccc3[nH]c(nc13)N)nc([nH+]2)N,1
Cc1c2c(ccc3[nH]c(nc13)N)nc([nH+]2)N,1
Cc1c2c(ccc3[nH]c(nc13)N)nc([nH+]2)N,1
Cc1c2c(ccc3[nH]c(nc13)N)nc([nH+]2)N,1
Cc1c2c(ccc3[nH]c(nc13)N)nc([nH+]2)N,1
