c1cc(ccc1C1=C[OH+]c2cc(cc(c2C1=O)O)O)O,1
c1cc(ccc1C1=C[OH+]c2cc(cc(c2C1=O)O)O)O,1
c1cc(ccc1C1=C[OH+]c2cc(cc(c2C1=O)O)O)O,1
c1cc(ccc1C1=C[OH+]c2cc(cc(c2C1=O)O)O)O,1
c1cc(ccc1C1=C[OH+]c2cc(cc(c2C1=O)O)O)O,1
CC(C)[N@@H+]1[C@H]2CCCC[C@@H]2[C@H]([C@H]1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)[C@@H]1CC[C@@H](CC1)F,1
CC(C)[N@H+]1[C@@H]2CCCC[C@@H]2[C@@H]([C@@H]1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)[C@H]1CC[C@H](CC1)F,1
CC(C)[N@@H+]1[C@@H]2CCCC[C@H]2[C@@H]([C@@H]1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)[C@@H]1CC[C@@H](CC1)F,1
CC(C)[N@@H+]1[C@@H]2CCCC[C@@H]2[C@H]([C@H]1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)[C@@H]1CC[C@@H](CC1)F,1
CC(C)[N@@H+]1[C@H]2CCCC[C@H]2[C@H]([C@@H]1/C=C/[C@@H](C[C@@H](CC(=O)O)O)O)[C@@H]1CC[C@@H](CC1)F,1
CC[C@@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H]([C@@H](C=C2)C)CC[C@H]1C[C@H](CC(=O)O1)O,1
CC[C@@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H]([C@@H](C=C2)C)CC[C@H]1C[C@H](CC(=O)O1)O,1
CC[C@@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H]([C@@H](C=C2)C)CC[C@H]1C[C@H](CC(=O)O1)O,1
CC[C@@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H]([C@@H](C=C2)C)CC[C@H]1C[C@H](CC(=O)O1)O,1
CC[C@@H](C)C(=O)O[C@H]1CCC=C2[C@@H]1[C@@H]([C@@H](C=C2)C)CC[C@H]1C[C@H](CC(=O)O1)O,1
CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)COC,1
CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)COC,1
CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)COC,1
CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)COC,1
CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)COC,1
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]1C[C@H](CC(=O)O1)O)C,1
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]1C[C@H](CC(=O)O1)O)C,1
